sports_person_id,name,team_abbr,team_name,position,position_desc,team_id,headshot_url,flag_url,assists,attempt_at_goal,attempt_at_goal_conversion_rate,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_on_target,attempt_at_goal_outside_the_penalty_area,attempted_switches_of_play,avg_speed,corners,crosses,crossing_accuracy_rate,defensive_pressures_applied,direct_defensive_pressures_applied,fdcp_top_scorer_rank,forced_turnovers,fouls_against,fouls_for,goalkeeper_defensive_actions_inside_penalty_area,goalkeeper_defensive_actions_outside_penalty_area,goalkeeper_saves,goals,headed_attempt_at_goal,indirect_red_cards,linebreak_attempted_defensive_line_rate,linebreaks_attempted_defensive_line,number_of_involvements,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,offers_to_receive_total,offsides,own_goals,passes,passing_accuracy_rate,possession,receptions_between_midfield_and_defensive_line,receptions_in_behind,receptions_under_pressure,red_cards,speed_runs,sprints,switches_of_play_rate,total_competition_matches_played,total_competition_minutes_played,total_distance,xg,xg_goal_effiency_rate,yellow_cards
395205,Bernardo Silva,POR,Portugal,MF,Midfielder,285023_43963,https://digitalhub.fifa.com/transform/97535989-5b6f-414b-a582-54a0c48df12a/BERNARDO-SILVA_395205,https://api.fifa.com/api/v3/picture/flags-sq-3/POR,0.0,,,,,,0.0,5.57,,0.0,0.0,28.0,5.0,851.0,4.0,1.0,0.0,,,,0.0,,0.0,0.0,0.0,101.0,26.0,11.0,15.0,31.0,21.0,52.0,0.0,0.0,47.0,94.0,,9.0,1.0,15.0,0.0,219.0,66.0,0.0,,117.0,14075.86,,,1.0
482775,Tyler Bindon,NZL,New Zealand,DF,Defender,285023_43978,https://digitalhub.fifa.com/transform/14976514-36f8-43b9-80c8-67fb73d13d6b/BINDON-Tyler_482775,https://api.fifa.com/api/v3/picture/flags-sq-3/NZL,0.0,2.0,0.0,2.0,1.0,0.0,2.0,7.1,0.0,0.0,0.0,13.0,4.0,852.0,4.0,2.0,1.0,,,,0.0,1.0,0.0,33.0,6.0,147.0,11.0,7.0,4.0,6.0,16.0,22.0,0.0,0.0,68.0,72.0,,6.0,1.0,26.0,0.0,152.0,48.0,50.0,,120.0,13159.9,0.33,0x,0.0
356412,Silvan Widmer,SUI,Switzerland,DF,Defender,285023_43971,https://digitalhub.fifa.com/transform/41a8791f-677e-4106-b2e4-9d71011c561d/WIDMER-Silvan_356412,https://api.fifa.com/api/v3/picture/flags-sq-3/SUI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.24,0.0,3.0,33.0,28.0,7.0,853.0,7.0,1.0,0.0,,,,0.0,0.0,0.0,100.0,1.0,93.0,16.0,17.0,10.0,10.0,33.0,43.0,0.0,0.0,44.0,80.0,,4.0,3.0,15.0,0.0,185.0,67.0,100.0,,120.0,13345.17,0.0,0x,0.0
423880,Lee Taeseok,KOR,Korea Republic,DF,Defender,285023_43822,https://digitalhub.fifa.com/transform/f2a9ce7b-5d5a-4ec7-9def-79407ccc338b/LEE-Taeseok_423880,https://api.fifa.com/api/v3/picture/flags-sq-3/KOR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.44,0.0,9.0,33.0,25.0,5.0,854.0,4.0,3.0,1.0,,,,0.0,0.0,0.0,75.0,4.0,103.0,32.0,20.0,4.0,18.0,38.0,56.0,0.0,0.0,45.0,87.0,,14.0,3.0,20.0,0.0,151.0,68.0,100.0,,120.0,13302.6,0.0,0x,0.0
395212,Nelson Semedo,POR,Portugal,DF,Defender,285023_43963,https://digitalhub.fifa.com/transform/7b97ea5c-f883-424a-9133-eead7e175b00/NELSON-SEMEDO_395212,https://api.fifa.com/api/v3/picture/flags-sq-3/POR,0.0,,,,,,0.0,4.92,,4.0,0.0,12.0,2.0,855.0,4.0,1.0,1.0,,,,0.0,,0.0,0.0,3.0,158.0,17.0,19.0,6.0,25.0,17.0,42.0,0.0,0.0,73.0,93.0,,6.0,3.0,18.0,0.0,162.0,66.0,0.0,,120.0,12693.36,,,1.0
389907,Salih Ozcan,TUR,Türkiye,MF,Midfielder,285023_43972,https://digitalhub.fifa.com/transform/1e968b8d-1b4c-4bce-86b7-8a4ad87eef3a/OZCAN-Salih_389907,https://api.fifa.com/api/v3/picture/flags-sq-3/TUR,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.65,0.0,1.0,0.0,33.0,12.0,856.0,5.0,2.0,2.0,,,,0.0,0.0,0.0,33.0,3.0,133.0,1.0,6.0,20.0,23.0,4.0,27.0,0.0,0.0,61.0,85.0,,1.0,0.0,30.0,0.0,168.0,60.0,100.0,,120.0,13200.62,0.0,0x,0.0
371393,Dostonbek Khamdamov,UZB,Uzbekistan,MF,Midfielder,285023_44005,https://digitalhub.fifa.com/transform/e49aa204-3009-462c-920b-c9dfcd8b9c03/KHAMDAMOV-Dostonbek_371393,https://api.fifa.com/api/v3/picture/flags-sq-3/UZB,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.48,2.0,5.0,60.0,74.0,6.0,857.0,9.0,1.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,92.0,17.0,13.0,2.0,22.0,10.0,32.0,1.0,0.0,34.0,85.0,,20.0,1.0,22.0,0.0,184.0,63.0,0.0,,120.0,13625.49,0.08,0x,0.0
477855,Joao Paulo,CPV,Cabo Verde,MF,Midfielder,285023_43850,https://digitalhub.fifa.com/transform/18ee15aa-604d-4dea-964e-7b0a73f3f710/JOAO-PAULO_477855,https://api.fifa.com/api/v3/picture/flags-sq-3/CPV,,,,,,,0.0,4.22,,5.0,0.0,25.0,4.0,858.0,5.0,0.0,4.0,,,,,,0.0,67.0,6.0,144.0,4.0,20.0,8.0,6.0,26.0,32.0,0.0,0.0,62.0,84.0,,12.0,1.0,25.0,0.0,122.0,58.0,0.0,,,12421.69,,,0.0
448377,Dodi Lukebakio,BEL,Belgium,FW,Forward,285023_43935,https://digitalhub.fifa.com/transform/5672576a-616d-45a3-8f06-95aa772bb821/LUKEBAKIO-Dodi_448377,https://api.fifa.com/api/v3/picture/flags-sq-3/BEL,0.0,,,,,,0.0,3.11,,3.0,33.0,30.0,0.0,859.0,4.0,0.0,1.0,,,,0.0,,0.0,67.0,3.0,98.0,32.0,21.0,16.0,25.0,44.0,69.0,0.0,0.0,38.0,74.0,,18.0,1.0,16.0,0.0,135.0,63.0,0.0,,121.0,12292.4,,,0.0
379953,Leon Goretzka,GER,Germany,MF,Midfielder,285023_43948,https://digitalhub.fifa.com/transform/a5e5e083-d89c-4be7-a367-8456e0f8cb35/GORETZKA-Leon_379953,https://api.fifa.com/api/v3/picture/flags-sq-3/GER,0.0,,,,,,1.0,5.06,,1.0,0.0,20.0,2.0,860.0,3.0,0.0,0.0,,,,0.0,,0.0,100.0,1.0,80.0,12.0,9.0,6.0,19.0,8.0,27.0,0.0,0.0,30.0,77.0,,11.0,2.0,19.0,0.0,140.0,49.0,0.0,,122.0,12494.96,,,0.0
395083,Hwang Heechan,KOR,Korea Republic,MF,Midfielder,285023_43822,https://digitalhub.fifa.com/transform/8460686d-d2c7-4d3e-98a5-f797400470ed/HWANG-Heechan_395083,https://api.fifa.com/api/v3/picture/flags-sq-3/KOR,,,,,,,1.0,6.27,,1.0,0.0,25.0,3.0,861.0,3.0,1.0,2.0,,,,,,0.0,100.0,3.0,105.0,15.0,28.0,14.0,28.0,29.0,57.0,0.0,0.0,47.0,85.0,,18.0,1.0,29.0,0.0,144.0,62.0,100.0,,123.0,12925.63,,,0.0
430657,David Raum,GER,Germany,DF,Defender,285023_43948,https://digitalhub.fifa.com/transform/ce3509c6-13ad-441a-8d05-9d42f8a4578c/RAUM-David_430657,https://api.fifa.com/api/v3/picture/flags-sq-3/GER,0.0,,,,,,1.0,3.53,,14.0,21.0,29.0,8.0,862.0,18.0,2.0,0.0,,,,0.0,,0.0,50.0,4.0,134.0,27.0,14.0,13.0,18.0,36.0,54.0,0.0,0.0,52.0,85.0,,13.0,4.0,15.0,0.0,198.0,85.0,0.0,,123.0,13697.63,,,0.0
482885,Elias Saad,TUN,Tunisia,FW,Forward,285023_43888,https://digitalhub.fifa.com/transform/2037123b-a7b7-4922-adcd-37607cd92c43/SAAD-Elias_482885,https://api.fifa.com/api/v3/picture/flags-sq-3/TUN,0.0,,,,,,0.0,4.99,,2.0,0.0,53.0,3.0,863.0,6.0,1.0,3.0,,,,0.0,,0.0,100.0,1.0,76.0,12.0,32.0,1.0,25.0,20.0,45.0,1.0,0.0,29.0,76.0,,19.0,2.0,35.0,0.0,199.0,86.0,0.0,,124.0,15480.51,,,0.0
482869,Jaouen Hadjam,ALG,Algeria,DF,Defender,285023_43843,https://digitalhub.fifa.com/transform/c24e6b93-736c-41a7-be57-2e165509ce5c/HADJAM-Jaouen_482869,https://api.fifa.com/api/v3/picture/flags-sq-3/ALG,,,,0.0,,1.0,0.0,5.14,,0.0,0.0,19.0,5.0,864.0,8.0,0.0,0.0,,,,,0.0,0.0,0.0,1.0,147.0,19.0,11.0,4.0,16.0,18.0,34.0,0.0,0.0,67.0,84.0,,10.0,0.0,26.0,0.0,158.0,77.0,0.0,,,13663.53,,,0.0
390525,Lee Jaesung,KOR,Korea Republic,MF,Midfielder,285023_43822,https://digitalhub.fifa.com/transform/daa227b2-f837-4fc4-bdc3-b5436c92b2e6/LEE-Jaesung_390525,https://api.fifa.com/api/v3/picture/flags-sq-3/KOR,0.0,,,,,,1.0,4.63,,1.0,0.0,46.0,6.0,865.0,10.0,1.0,4.0,,,,0.0,,0.0,100.0,2.0,137.0,18.0,38.0,10.0,43.0,23.0,66.0,1.0,0.0,59.0,78.0,,28.0,4.0,40.0,0.0,205.0,85.0,0.0,,125.0,14542.7,,,0.0
485068,Igor Matanovic,CRO,Croatia,FW,Forward,285023_43938,https://digitalhub.fifa.com/transform/72c82c16-da76-4f5a-a849-5b84343228eb/MATANOVIC-Igor_485068,https://api.fifa.com/api/v3/picture/flags-sq-3/CRO,,,,,,,0.0,4.63,,0.0,0.0,49.0,10.0,866.0,6.0,4.0,3.0,,,,,,0.0,0.0,0.0,44.0,15.0,19.0,2.0,33.0,3.0,36.0,1.0,0.0,14.0,79.0,,22.0,0.0,16.0,0.0,164.0,73.0,0.0,,125.0,12766.79,,,0.0
349342,Aziz Behich,AUS,Australia,DF,Defender,285023_43976,https://digitalhub.fifa.com/transform/7b166229-d82d-4323-9c79-eb973e996408/BEHICH-Aziz_349342,https://api.fifa.com/api/v3/picture/flags-sq-3/AUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,2.0,0.0,21.0,5.0,867.0,4.0,1.0,2.0,,,,0.0,0.0,0.0,0.0,0.0,74.0,4.0,15.0,5.0,1.0,23.0,24.0,0.0,0.0,36.0,67.0,,10.0,0.0,11.0,0.0,181.0,51.0,0.0,,125.0,12790.95,0.0,0x,0.0
433679,Ramiz Zerrouki,ALG,Algeria,MF,Midfielder,285023_43843,https://digitalhub.fifa.com/transform/48a3b28e-cee7-4c5b-87b9-6344b3977983/ZERROUKI-Ramiz_433679,https://api.fifa.com/api/v3/picture/flags-sq-3/ALG,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.59,0.0,0.0,0.0,23.0,5.0,868.0,4.0,4.0,0.0,,,,0.0,0.0,0.0,100.0,2.0,226.0,8.0,12.0,36.0,39.0,17.0,56.0,0.0,0.0,105.0,92.0,,4.0,1.0,37.0,0.0,201.0,54.0,100.0,,126.0,15442.6,0.0,0x,1.0
441342,Abdul Fatawu,GHA,Ghana,FW,Forward,285023_43860,https://digitalhub.fifa.com/transform/c76bdca8-f959-4934-8ecf-47d38aac600c/ISSAHAKU-Fatawu_441342,https://api.fifa.com/api/v3/picture/flags-sq-3/GHA,0.0,,,,,,1.0,6.26,,5.0,20.0,41.0,5.0,869.0,8.0,0.0,6.0,,,,0.0,,0.0,67.0,6.0,66.0,14.0,18.0,1.0,4.0,29.0,33.0,0.0,0.0,17.0,76.0,,16.0,1.0,24.0,0.0,162.0,72.0,100.0,,126.0,13135.64,,,0.0
484270,Zaid Ismael,IRQ,Iraq,MF,Midfielder,285023_43818,https://digitalhub.fifa.com/transform/062e505a-0067-4b87-963d-a0e7ad53decb/ZAID-ISMAEL_484270,https://api.fifa.com/api/v3/picture/flags-sq-3/IRQ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.13,0.0,0.0,0.0,52.0,17.0,870.0,3.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,150.0,2.0,28.0,43.0,60.0,13.0,73.0,0.0,0.0,71.0,89.0,,7.0,0.0,32.0,0.0,243.0,58.0,0.0,,126.0,16240.49,0.0,0x,0.0
464133,Elye Wahi,CIV,Côte d'Ivoire,FW,Forward,285023_43854,https://digitalhub.fifa.com/transform/088ceea5-0bdc-4615-9fc2-a99fe888fe44/WAHI-Elye_464133,https://api.fifa.com/api/v3/picture/flags-sq-3/CIV,0.0,,,,,,0.0,4.51,,1.0,0.0,60.0,3.0,871.0,5.0,0.0,0.0,,,,0.0,,0.0,33.0,3.0,55.0,37.0,19.0,0.0,49.0,7.0,56.0,0.0,0.0,21.0,71.0,,24.0,3.0,22.0,0.0,154.0,63.0,0.0,,127.0,13009.5,,,0.0
498806,Mohamed Toure,AUS,Australia,FW,Forward,285023_43976,https://digitalhub.fifa.com/transform/069af350-e4d8-4b30-af2d-6938b9a379fa/TOURE-Mohamed_498806,https://api.fifa.com/api/v3/picture/flags-sq-3/AUS,0.0,2.0,0.0,2.0,1.0,0.0,0.0,4.15,0.0,0.0,0.0,57.0,4.0,872.0,3.0,3.0,1.0,,,,0.0,0.0,0.0,50.0,2.0,31.0,9.0,5.0,0.0,8.0,6.0,14.0,1.0,0.0,11.0,82.0,,12.0,2.0,13.0,0.0,152.0,51.0,0.0,,129.0,13569.82,0.06,0x,0.0
481027,Louicius Deedson,HAI,Haiti,FW,Forward,285023_43908,https://digitalhub.fifa.com/transform/3838199f-c956-4b7c-a728-eef76a086a78/DEEDSON-Louicius_481027,https://api.fifa.com/api/v3/picture/flags-sq-3/HAI,0.0,,,,,,0.0,5.91,,5.0,20.0,30.0,4.0,873.0,3.0,3.0,1.0,,,,0.0,,0.0,60.0,5.0,54.0,21.0,16.0,4.0,15.0,26.0,41.0,1.0,0.0,15.0,87.0,,14.0,0.0,14.0,0.0,145.0,67.0,0.0,,129.0,13276.69,,,0.0
463236,Jayden Adams,RSA,South Africa,MF,Midfielder,285023_43883,https://digitalhub.fifa.com/transform/d238f3d6-bc5d-44c6-b312-2989524bea12/ADAMS-Jayden_463236,https://api.fifa.com/api/v3/picture/flags-sq-3/RSA,,,,,,,2.0,5.27,,0.0,0.0,43.0,2.0,874.0,2.0,0.0,0.0,,,,,,0.0,50.0,2.0,92.0,10.0,19.0,11.0,31.0,9.0,40.0,0.0,0.0,44.0,91.0,,11.0,0.0,20.0,0.0,181.0,57.0,100.0,,,14495.71,,,0.0
441341,Elisha Owusu,GHA,Ghana,MF,Midfielder,285023_43860,https://digitalhub.fifa.com/transform/7b2e13d2-e407-4c8a-8e7d-e465d933bef5/OWUSU-Elisha_441341,https://api.fifa.com/api/v3/picture/flags-sq-3/GHA,0.0,,,,,,0.0,4.57,,4.0,25.0,39.0,8.0,875.0,4.0,2.0,0.0,,,,0.0,,0.0,0.0,1.0,93.0,8.0,8.0,17.0,20.0,13.0,33.0,0.0,0.0,39.0,82.0,,7.0,2.0,31.0,0.0,199.0,54.0,0.0,,130.0,14873.23,,,0.0
482782,Dailon Livramento,CPV,Cabo Verde,FW,Forward,285023_43850,https://digitalhub.fifa.com/transform/cded048a-5237-4aac-83d6-cbdbc3fec36f/DAILON-LIVRAMENTO_482782,https://api.fifa.com/api/v3/picture/flags-sq-3/CPV,0.0,,,,,,0.0,4.88,,2.0,50.0,53.0,2.0,876.0,6.0,0.0,1.0,,,,0.0,,0.0,0.0,0.0,34.0,36.0,19.0,0.0,47.0,8.0,55.0,1.0,0.0,10.0,90.0,,11.0,2.0,17.0,0.0,158.0,73.0,0.0,,131.0,16006.32,,,0.0
448103,Fabian Rieder,SUI,Switzerland,MF,Midfielder,285023_43971,https://digitalhub.fifa.com/transform/7e5b9fb5-dfcf-47e7-b185-ebd6d915e0be/RIEDER-Fabian_448103,https://api.fifa.com/api/v3/picture/flags-sq-3/SUI,0.0,3.0,0.0,3.0,1.0,0.0,1.0,5.76,3.0,6.0,0.0,82.0,9.0,877.0,8.0,1.0,2.0,,,,0.0,0.0,0.0,75.0,4.0,103.0,31.0,43.0,5.0,50.0,29.0,79.0,0.0,0.0,40.0,93.0,,24.0,4.0,38.0,0.0,261.0,88.0,100.0,,131.0,16705.61,0.8,0x,0.0
430120,Mert Muldur,TUR,Türkiye,DF,Defender,285023_43972,https://digitalhub.fifa.com/transform/61f43913-2824-4711-9838-0d620f393353/MULDUR-Mert_430120,https://api.fifa.com/api/v3/picture/flags-sq-3/TUR,0.0,3.0,0.0,3.0,0.0,0.0,0.0,7.5,0.0,6.0,17.0,10.0,5.0,878.0,1.0,1.0,2.0,,,,0.0,3.0,0.0,100.0,4.0,173.0,20.0,24.0,8.0,8.0,44.0,52.0,0.0,0.0,81.0,89.0,,27.0,2.0,26.0,0.0,145.0,57.0,0.0,,132.0,15133.29,0.22,0x,0.0
484065,Eren Elmali,TUR,Türkiye,DF,Defender,285023_43972,https://digitalhub.fifa.com/transform/9e9cf618-403b-4984-801d-3e82f0e11d3e/ELMALI-Eren_484065,https://api.fifa.com/api/v3/picture/flags-sq-3/TUR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.45,0.0,4.0,25.0,26.0,3.0,879.0,4.0,2.0,1.0,,,,0.0,0.0,0.0,100.0,1.0,121.0,12.0,11.0,3.0,11.0,15.0,26.0,0.0,0.0,59.0,88.0,,8.0,3.0,30.0,0.0,135.0,60.0,100.0,,134.0,14528.21,0.0,0x,1.0
419441,Homam Ahmed,QAT,Qatar,DF,Defender,285023_43834,https://digitalhub.fifa.com/transform/5a182a95-d4c3-4618-838e-d374bbc576ba/HOMAM-AHMED_419441,https://api.fifa.com/api/v3/picture/flags-sq-3/QAT,,,,0.0,,1.0,0.0,5.86,,3.0,33.0,45.0,6.0,880.0,3.0,4.0,0.0,,,,,0.0,0.0,50.0,2.0,75.0,13.0,6.0,1.0,5.0,15.0,20.0,0.0,0.0,33.0,76.0,,7.0,1.0,13.0,1.0,157.0,57.0,0.0,,134.0,13626.23,,,0.0
485676,Lenny Joseph,HAI,Haiti,FW,Forward,285023_43908,https://digitalhub.fifa.com/transform/ffcd4548-d3d0-42ca-a926-95fbda75d26a/JOSEPH-Lenny_485676,https://api.fifa.com/api/v3/picture/flags-sq-3/HAI,0.0,,,,,,1.0,5.97,,0.0,0.0,43.0,5.0,881.0,4.0,6.0,1.0,,,,0.0,,0.0,33.0,3.0,61.0,31.0,17.0,2.0,39.0,11.0,50.0,0.0,0.0,20.0,65.0,,28.0,1.0,28.0,0.0,120.0,60.0,100.0,,134.0,12922.53,,,0.0
355775,Jackson Irvine,AUS,Australia,MF,Midfielder,285023_43976,https://digitalhub.fifa.com/transform/7726492b-0996-47a2-aafd-bd362844d9df/IRVINE-Jackson_355775,https://api.fifa.com/api/v3/picture/flags-sq-3/AUS,,,,2.0,,0.0,2.0,7.52,,2.0,50.0,39.0,6.0,882.0,1.0,2.0,1.0,,,,,1.0,0.0,0.0,2.0,152.0,10.0,19.0,16.0,28.0,17.0,45.0,0.0,0.0,66.0,80.0,,16.0,2.0,38.0,0.0,243.0,72.0,100.0,,,15323.52,,,1.0
523236,Ahmed Qasem,IRQ,Iraq,FW,Forward,285023_43818,https://digitalhub.fifa.com/transform/66155853-6cb6-47af-84e6-f8c492fd1b6a/AHMED-QASIM_523236,https://api.fifa.com/api/v3/picture/flags-sq-3/IRQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29,0.0,1.0,0.0,81.0,6.0,883.0,3.0,0.0,1.0,,,,0.0,0.0,0.0,100.0,1.0,47.0,37.0,14.0,1.0,31.0,21.0,52.0,0.0,0.0,16.0,81.0,,11.0,2.0,21.0,0.0,215.0,78.0,0.0,,135.0,15459.21,0.0,0x,0.0
448523,Kamaldeen Sulemana,GHA,Ghana,FW,Forward,285023_43860,https://digitalhub.fifa.com/transform/ba6f9998-366d-4e8f-b7ca-e387f1aabdcd/SULEMANA-Kamaldeen_448523,https://api.fifa.com/api/v3/picture/flags-sq-3/GHA,,,,,,,3.0,4.43,,4.0,75.0,62.0,8.0,884.0,3.0,2.0,1.0,,,,,,0.0,75.0,4.0,85.0,19.0,34.0,11.0,21.0,43.0,64.0,1.0,0.0,31.0,87.0,,12.0,1.0,19.0,0.0,172.0,75.0,100.0,,,14795.98,,,0.0
402974,Angelo Preciado,ECU,Ecuador,DF,Defender,285023_43927,https://digitalhub.fifa.com/transform/2e9be79f-76b7-4f12-8ba0-c4c21ec8b39d/PRECIADO-Angelo_402974,https://api.fifa.com/api/v3/picture/flags-sq-3/ECU,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.31,0.0,8.0,13.0,29.0,3.0,885.0,4.0,0.0,1.0,,,,0.0,0.0,0.0,20.0,5.0,106.0,11.0,10.0,8.0,4.0,25.0,29.0,0.0,0.0,47.0,68.0,,16.0,3.0,22.0,0.0,144.0,61.0,100.0,,137.0,14040.86,0.0,0x,0.0
484011,Lukas Provod,CZE,Czechia,MF,Midfielder,285023_43995,https://digitalhub.fifa.com/transform/e5e6a265-9886-4e25-97c0-c4f2f230277d/PROVOD-Lukas_484011,https://api.fifa.com/api/v3/picture/flags-sq-3/CZE,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.94,0.0,2.0,50.0,49.0,5.0,886.0,9.0,2.0,1.0,,,,0.0,0.0,0.0,100.0,3.0,109.0,31.0,15.0,4.0,24.0,26.0,50.0,1.0,0.0,48.0,77.0,,24.0,2.0,20.0,0.0,228.0,88.0,0.0,,137.0,16011.22,0.05,0x,0.0
386348,Assim Madibo,QAT,Qatar,MF,Midfielder,285023_43834,https://digitalhub.fifa.com/transform/2b2c6d70-e76e-41d8-baff-36ba0965fca3/ASSIM-MADIBO_386348,https://api.fifa.com/api/v3/picture/flags-sq-3/QAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04,0.0,0.0,0.0,51.0,7.0,887.0,2.0,2.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,75.0,0.0,7.0,11.0,12.0,6.0,18.0,0.0,0.0,33.0,82.0,,3.0,0.0,21.0,1.0,208.0,30.0,0.0,,140.0,14695.95,0.0,0x,0.0
479086,Azizjon Ganiev,UZB,Uzbekistan,MF,Midfielder,285023_44005,https://digitalhub.fifa.com/transform/8ab4a549-fd61-4a4c-810a-c04ebd897062/GANIEV-Azizjon_479086,https://api.fifa.com/api/v3/picture/flags-sq-3/UZB,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.49,1.0,6.0,0.0,79.0,11.0,888.0,6.0,2.0,1.0,,,,0.0,0.0,0.0,0.0,3.0,138.0,7.0,23.0,5.0,13.0,22.0,35.0,0.0,0.0,59.0,81.0,,19.0,2.0,28.0,0.0,216.0,96.0,100.0,,140.0,15858.11,0.01,0x,0.0
463127,Gabriel Avalos,PAR,Paraguay,FW,Forward,285023_43928,https://digitalhub.fifa.com/transform/58eb53dc-567a-489a-b2f9-3a905f5841b7/AVALOS-Gabriel_463127,https://api.fifa.com/api/v3/picture/flags-sq-3/PAR,,,,1.0,,0.0,0.0,5.11,,0.0,0.0,40.0,5.0,889.0,4.0,0.0,2.0,,,,,0.0,0.0,25.0,4.0,46.0,21.0,1.0,0.0,14.0,8.0,22.0,0.0,0.0,20.0,55.0,,17.0,1.0,23.0,0.0,157.0,60.0,0.0,,141.0,15696.58,,,0.0
464484,Ismael Gharbi,TUN,Tunisia,MF,Midfielder,285023_43888,https://digitalhub.fifa.com/transform/cd471dba-dc7d-4688-9021-e704b66cec76/GHARBI-Ismael_464484,https://api.fifa.com/api/v3/picture/flags-sq-3/TUN,,,,,,,0.0,6.44,,1.0,0.0,62.0,9.0,890.0,3.0,0.0,2.0,,,,,,0.0,0.0,0.0,84.0,12.0,36.0,12.0,36.0,24.0,60.0,0.0,0.0,36.0,97.0,,14.0,0.0,21.0,0.0,185.0,65.0,0.0,,142.0,15753.85,,,0.0
418535,Joao Felix,POR,Portugal,FW,Forward,285023_43963,https://digitalhub.fifa.com/transform/e1fd310b-cac5-47ef-95e9-9d0b8b41ba2f/JOAO-FELIX_418535,https://api.fifa.com/api/v3/picture/flags-sq-3/POR,,,,,,,0.0,3.28,,4.0,0.0,61.0,10.0,891.0,13.0,1.0,2.0,,,,,,0.0,29.0,7.0,110.0,41.0,44.0,20.0,74.0,31.0,105.0,0.0,0.0,38.0,82.0,,36.0,4.0,49.0,0.0,170.0,57.0,0.0,,,15531.47,,,0.0
441166,Jaroslav Zeleny,CZE,Czechia,DF,Defender,285023_43995,https://digitalhub.fifa.com/transform/33dbf631-0d45-4f04-9feb-bf0c76ad9f8e/ZELENY-Jaroslav_441166,https://api.fifa.com/api/v3/picture/flags-sq-3/CZE,,,,1.0,,0.0,0.0,4.33,,2.0,50.0,36.0,3.0,892.0,6.0,0.0,2.0,,,,,1.0,0.0,0.0,1.0,105.0,8.0,11.0,2.0,6.0,15.0,21.0,0.0,0.0,47.0,74.0,,15.0,2.0,11.0,0.0,162.0,69.0,0.0,,,15481.55,,,0.0
441350,Hicham Boudaoui,ALG,Algeria,MF,Midfielder,285023_43843,https://digitalhub.fifa.com/transform/76a28e94-3869-40e2-a82e-9fb973181eb6/BOUDAOUI-Hicham_441350,https://api.fifa.com/api/v3/picture/flags-sq-3/ALG,,,,,,,1.0,5.55,,0.0,0.0,54.0,8.0,893.0,6.0,4.0,1.0,,,,,,0.0,75.0,4.0,186.0,17.0,24.0,30.0,32.0,39.0,71.0,0.0,0.0,86.0,97.0,,5.0,1.0,29.0,0.0,248.0,79.0,100.0,,143.0,17473.1,,,1.0
433872,Raphinha,BRA,Brazil,FW,Forward,285023_43924,https://digitalhub.fifa.com/transform/b4def0b2-7d6f-4f3a-bcde-600b292096d6/RAPHINHA_433872,https://api.fifa.com/api/v3/picture/flags-sq-3/BRA,0.0,3.0,0.0,1.0,2.0,2.0,0.0,3.25,7.0,10.0,30.0,59.0,7.0,894.0,10.0,1.0,2.0,,,,0.0,0.0,0.0,25.0,4.0,120.0,39.0,41.0,6.0,40.0,46.0,86.0,2.0,0.0,44.0,68.0,,28.0,5.0,37.0,0.0,189.0,108.0,0.0,,143.0,15809.52,0.34,0x,0.0
430718,Fabian Ruiz,ESP,Spain,MF,Midfielder,285023_43969,https://digitalhub.fifa.com/transform/c40ded96-190d-41c8-90f2-6a253a63b33d/RUIZ-Fabian_430718,https://api.fifa.com/api/v3/picture/flags-sq-3/ESP,0.0,5.0,0.0,1.0,1.0,4.0,2.0,7.03,0.0,3.0,0.0,33.0,1.0,895.0,4.0,0.0,1.0,,,,0.0,1.0,0.0,83.0,6.0,282.0,22.0,60.0,60.0,92.0,50.0,142.0,0.0,0.0,129.0,95.0,,18.0,2.0,36.0,0.0,195.0,44.0,100.0,,143.0,16301.22,0.31,0x,0.0
441188,Kerem Akturkoglu,TUR,Türkiye,FW,Forward,285023_43972,https://digitalhub.fifa.com/transform/9cccf7c0-ebfc-4b65-8587-74742f5a9992/AKTURKOGLU-Kerem_441188,https://api.fifa.com/api/v3/picture/flags-sq-3/TUR,,,,2.0,,1.0,0.0,4.21,,2.0,50.0,38.0,2.0,896.0,10.0,0.0,2.0,,,,,0.0,0.0,0.0,0.0,45.0,57.0,12.0,2.0,66.0,5.0,71.0,0.0,0.0,15.0,60.0,,18.0,2.0,20.0,0.0,147.0,73.0,0.0,,,15234.03,,,0.0
